id,pair,source_filter,blocked_direction,flip_direction,entry_price,pnl_pct,peak_pct,trough_pct,exit_reason,is_paper,entry_at,exit_at,entry_cohort,entry_gap,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_adx_delta,entry_pos_di,entry_neg_di,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_atr_pct,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_range_position,entry_btc_adx,entry_btc_rsi,entry_btc_ema20_slope,entry_btc_1h_slope,entry_btc_dist_from_ema13_pct,entry_btc_trend_gap_pct,entry_macro_trend,entry_btc_regime,entry_ema20_slope,entry_ema50_slope,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_pair_volume_24h_usd,entry_pair_rank,entry_quality_score,entry_btc_adx_prev,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev
55,UNIUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,3.357,-0.7,0.0298,-0.7149,sl,True,2026-07-09T10:07:59.487791,2026-07-09T10:11:32.521125,,0.1348,51.72,63.82,18.1463,18.5411,-0.3948,21.24929542128103,16.35534164174085,0.0904,0.0565,0.0452,-0.0452,0.408,0.0145,0.1016,61.9,24.0512,56.8,0.0236,0.2292,0.0975,0.1712,BULLISH,HEALTHY_BULL,0.1234,-0.0619,0.8121,1.1919,37.5,27.5,118410672.384,17,1,24.6175,54.0,56.4,0.141,63.0,62.3
56,UNIUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,3.363,-0.7,0.2676,-0.7434,sl,True,2026-07-09T10:01:53.957740,2026-07-09T10:12:34.787555,,0.124,56.13,54.0,18.7705,18.983,-0.2126,24.05104842360906,17.413702363534664,0.1061,0.0463,0.1702,0.1705,0.3875,-0.0219,0.3232,76.2,24.4725,50.0,0.008,0.2169,-0.0035,0.1548,NEUTRAL,CHOPPY_FLAT,0.1162,-0.0858,0.699,0.9305,35.0,27.5,118598031.028,17,1,25.4739,53.6,55.1,0.1426,60.9,62.3
60,ADAUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.1681,0.4164,0.5354,-0.119,horizon,True,2026-07-09T10:01:53.954285,2026-07-09T10:46:54.107970,,0.1455,59.17,56.05,21.0446,21.1369,-0.0922,23.469287187620886,15.696585114315894,0.091,0.0589,0.1529,0.1531,0.2732,-0.0748,0.3033,82.4,24.4725,50.0,0.008,0.2169,-0.0035,0.1548,NEUTRAL,CHOPPY_FLAT,0.0999,-0.0915,0.699,1.4197,35.0,27.5,121329044.8605,16,0,25.4739,53.6,55.1,0.1426,60.9,62.3
54,APEUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.1634,0.7904,1.0404,0.0,trail,True,2026-07-09T09:21:13.514091,2026-07-09T09:25:56.403684,,0.0781,56.16,53.9,27.4815,28.9161,-1.4346,24.080774169506043,20.172557005353514,0.1944,0.0507,0.432,0.4339,0.7324,-0.6644,0.6801,78.6,33.2924,44.3,-0.0332,0.2419,-0.0875,0.19,BEARISH,STRONG_BEAR,0.1389,-0.5897,0.7707,0.8082,15.0,72.5,53387183.3882,35,4,34.9989,43.1,49.9,0.1425,60.2,61.3
53,OGNUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.01753,0.6627,0.9127,0.0,trail,True,2026-07-09T09:16:07.594085,2026-07-09T09:18:34.657371,,0.1491,57.23,51.43,18.5459,18.704,-0.1581,23.45380553231215,16.81359917801206,0.1073,0.0606,0.3091,0.3101,0.655,-0.671,0.4785,46.4,34.8229,43.6,-0.0354,0.2396,-0.1115,0.2226,BEARISH,STRONG_BEAR,0.0924,-0.5082,0.7797,0.7473,15.0,72.5,50010233.49141,37,2,36.8794,44.7,50.8,0.1432,59.8,61.3
52,BTCUSDT,SPIKE_REV_BTC,LONG,SHORT,63174.0,0.2672,0.4572,-0.0128,horizon,True,2026-07-09T07:47:13.614504,2026-07-09T08:32:14.000792,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,BULL_EXHAUSTED,,,,,,,,,,,,,,,
51,BTCUSDT,SPIKE_REV_BTC,LONG,SHORT,62823.6,-0.0146,0.1563,-0.5332,horizon,True,2026-07-09T06:27:37.041092,2026-07-09T07:12:37.815297,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,BULL_EXHAUSTED,,,,,,,,,,,,,,,
45,SPELLUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,9.16e-05,0.405,0.655,-0.1092,trail,True,2026-07-09T06:13:39.252348,2026-07-09T06:17:27.781432,,0.1773,53.73,55.53,26.4253,27.3669,-0.9416,17.12213942525836,22.782421809481264,0.1128,0.0833,0.0908,0.0909,0.7205,-0.7058,0.2872,79.2,38.3645,61.3,0.0856,0.1272,0.0781,0.3252,BULLISH,STRONG_BULL,0.1185,-0.4976,0.8129,0.8103,85.0,15.0,62377621.0408636,33,2,37.9403,62.1,62.0,0.1721,54.9,57.0
49,LDOUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.3241,1.1385,1.3885,-0.5554,trail,True,2026-07-09T06:13:39.225040,2026-07-09T06:44:52.867943,,0.4764,61.96,61.6,18.3012,17.2571,1.0441,29.16103513545451,15.064328103299212,0.2382,0.1767,0.3452,0.3464,0.6672,0.0555,0.7631,63.9,38.3645,61.3,0.0856,0.1272,0.0781,0.3252,BULLISH,STRONG_BULL,0.288,-0.109,0.8129,1.1098,85.0,15.0,98403109.3943,20,1,37.9403,62.1,62.0,0.1721,54.9,57.0
48,NEARUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,1.929,0.2684,0.5184,-0.3629,trail,True,2026-07-09T06:07:33.828413,2026-07-09T06:28:14.360425,C6,0.4694,64.11,68.1,24.1479,22.8955,1.2524,32.650645318377485,13.850704176800088,0.1195,0.1553,0.0757,0.0757,0.4155,0.7641,0.3509,76.9,38.6921,69.7,0.1196,0.1399,0.2064,,BULLISH,STRONG_BULL,0.2222,0.4636,0.8794,1.193,82.5,17.5,129320198.756,18,4,37.0273,76.4,60.6,0.1694,57.1,57.0
50,NEARUSDT,LONG_UNMATCHED_ONLY,LONG,SHORT,1.929,0.1037,0.3629,-0.5184,horizon,True,2026-07-09T06:07:33.828394,2026-07-09T06:52:34.060247,C6,0.4694,64.11,68.1,24.1479,22.8955,1.2524,32.650645318377485,13.850704176800088,0.1195,0.1553,0.0757,0.0757,0.4155,0.7641,0.3509,76.9,38.6921,69.7,0.1196,0.1399,0.2064,,BULLISH,STRONG_BULL,0.2222,0.4636,0.8794,1.193,82.5,17.5,129320198.756,18,4,37.0273,76.4,60.6,0.1694,57.1,57.0
47,KAITOUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.6744,0.5804,0.8304,-0.1631,trail,True,2026-07-09T06:07:33.808714,2026-07-09T06:19:04.111290,C6,0.5378,63.85,62.64,15.3797,14.7164,0.6633,23.583589637655933,14.453627238811812,0.1211,0.1968,0.1821,0.1824,0.7195,0.6383,0.5011,90.1,38.6921,69.7,0.1196,0.1399,0.2064,,BULLISH,STRONG_BULL,0.2348,0.4984,0.8794,0.6249,82.5,17.5,152263475.7359,14,2,37.0273,76.4,60.6,0.1694,57.1,57.0
46,KAITOUSDT,LONG_UNMATCHED_ONLY,LONG,SHORT,0.6744,-0.7,0.1631,-0.7117,sl,True,2026-07-09T06:07:33.808695,2026-07-09T06:18:57.085871,C6,0.5378,63.85,62.64,15.3797,14.7164,0.6633,23.583589637655933,14.453627238811812,0.1211,0.1968,0.1821,0.1824,0.7195,0.6383,0.5011,90.1,38.6921,69.7,0.1196,0.1399,0.2064,,BULLISH,STRONG_BULL,0.2348,0.4984,0.8794,0.6249,82.5,17.5,152263475.7359,14,2,37.0273,76.4,60.6,0.1694,57.1,57.0
43,XPLUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.09104,0.2113,0.4613,-0.0659,trail,True,2026-07-09T05:50:08.932894,2026-07-09T05:55:23.777966,,0.2854,59.84,49.8,19.9444,18.996,0.9484,28.539163435916095,14.612417615449914,0.0883,0.105,0.2689,0.2697,0.489,0.0284,0.4636,89.8,33.0563,66.6,0.0574,0.0294,0.162,0.2499,BULLISH,STRONG_BULL,0.1195,0.0753,,,,,,,2,32.4922,62.0,67.5,0.1662,54.4,54.0
41,TLMUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.002414,-0.7,0.0,-0.7042,sl,True,2026-07-09T05:37:57.090432,2026-07-09T05:38:13.945435,,0.0845,55.41,45.17,18.7817,19.1849,-0.4032,19.428499997360667,14.79454689842951,0.1693,0.0418,0.5254,0.5282,1.0372,-0.5313,0.7404,65.8,32.2455,61.3,0.0312,0.0171,0.079,0.2419,BULLISH,STRONG_BULL,0.0917,-0.4598,0.9431,1.1653,72.5,20.0,50325188.461628,36,1,32.408,55.6,78.7,0.1665,52.4,54.0
42,UNIUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,3.331,1.0109,1.2609,-0.1501,trail,True,2026-07-09T05:37:57.040342,2026-07-09T05:55:17.759831,,0.5633,61.88,61.37,23.142,22.3596,0.7823,30.968481205264748,15.49155937310767,0.1489,0.2259,0.1068,0.1069,0.5091,0.4534,0.4825,85.4,32.2455,61.3,0.0312,0.0171,0.079,0.2419,BULLISH,STRONG_BULL,0.2389,0.3333,,,,,,,2,32.408,55.6,78.7,0.1665,52.4,54.0
44,BTCUSDT,SPIKE_REV_BTC,SHORT,LONG,62266.6,0.5259,0.7759,-0.0989,trail,True,2026-07-09T05:26:37.402966,2026-07-09T06:06:10.363683,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,STRONG_BULL,,,,,,,,,,,,,,,
37,TACUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.002611,0.7075,0.9575,0.0,trail,True,2026-07-09T05:06:28.652941,2026-07-09T05:07:00.570898,,0.5156,57.76,49.65,19.0334,20.2613,-1.2279,20.070666273231357,18.87471850597906,0.1556,0.2342,0.5265,0.5293,1.5114,-0.7838,0.9215,79.1,29.437,69.5,0.1304,0.0193,0.1988,0.2285,BULLISH,STRONG_BULL,0.2304,-0.1916,,,,,,,2,27.5449,77.9,69.7,0.1497,52.8,54.0
40,AAVEUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,87.56,-0.1142,0.1028,-0.4683,horizon,True,2026-07-09T04:48:04.660650,2026-07-09T05:33:04.918867,,0.2075,59.99,62.12,28.9836,29.6859,-0.7023,23.861509748047137,15.95642312308605,0.0843,0.0818,0.0877,0.0878,0.2634,-0.0887,0.2541,77.0,21.4529,69.9,0.1149,-0.1076,0.2615,0.0947,BULLISH,HEALTHY_BULL,0.1185,-0.0692,0.647,1.2117,75.0,20.0,72508612.642,26,3,19.9381,71.8,55.9,0.1445,50.6,41.7
38,PUMPUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.001496,-0.7,0.1337,-0.869,sl,True,2026-07-09T04:46:01.934233,2026-07-09T05:11:16.783976,,0.3488,63.96,66.95,22.8741,22.9673,-0.0932,25.684846310706504,16.538272127827664,0.1301,0.1391,0.1517,0.152,0.3487,0.0695,0.4217,89.3,21.3157,70.0,0.1149,-0.1075,0.262,0.0948,BULLISH,HEALTHY_BULL,0.1757,0.013,0.5628,0.6676,77.5,17.5,38156033.567018,48,2,19.9381,71.8,55.9,0.1409,50.6,41.7
36,WLDUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.3819,-0.7,0.3666,-0.9427,sl,True,2026-07-09T04:37:51.287673,2026-07-09T04:58:36.873967,,0.0611,59.96,44.25,21.9673,22.5484,-0.5811,24.586133528459282,18.391710639908574,0.0635,0.0266,0.3713,0.3726,0.3868,-0.3935,0.4631,90.5,18.4815,68.9,0.0854,-0.1143,0.2928,0.0241,BULLISH,HEALTHY_BULL,0.0462,-0.2395,0.6613,0.8227,72.5,20.0,150915003.7303,14,0,16.8854,66.7,58.4,0.1562,49.5,41.7
35,TAGUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.000688,-0.7,0.2907,-0.7267,sl,True,2026-07-09T04:36:50.438176,2026-07-09T04:37:43.719016,,0.0703,52.15,46.95,15.4225,15.9439,-0.5214,20.904886774389826,17.57844026978219,0.3015,0.0427,0.5755,0.5788,2.5565,0.1513,0.9251,59.7,18.2155,68.1,0.0831,-0.1163,0.2724,0.0216,BULLISH,HEALTHY_BULL,0.1078,-0.217,0.6213,0.5074,72.5,20.0,47361228.4900078,38,1,16.8854,66.7,58.4,0.1516,49.2,41.7
39,SOLUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,77.57,-0.7,0.0,-0.7219,sl,True,2026-07-09T04:36:50.366876,2026-07-09T05:11:30.858227,,0.1531,62.92,53.56,22.0393,22.2553,-0.216,25.389389378048712,17.198855084781584,0.0707,0.0633,0.1926,0.193,0.2406,-0.0677,0.3273,93.8,18.2155,68.1,0.0831,-0.1163,0.2724,0.0216,BULLISH,HEALTHY_BULL,0.0798,-0.0424,0.6213,1.0664,72.5,20.0,1593990457.9804,3,0,16.8854,66.7,58.4,0.1516,49.2,41.7
34,ONDOUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.3128,-0.1918,0.2238,-0.4476,horizon,True,2026-07-09T03:36:42.727167,2026-07-09T04:21:43.465899,,0.1273,57.45,50.92,23.7142,25.2526,-1.5384,21.991430476165277,20.415923065275642,0.0971,0.0547,0.1936,0.194,0.3195,-0.2878,0.3461,85.7,23.0698,55.6,0.0301,-0.1734,0.1825,-0.2075,BULLISH,HEALTHY_BULL,0.0828,-0.2598,0.6276,0.6286,34.1,43.9,41420355.3246,45,0,24.7047,55.1,39.3,0.1869,43.5,35.4
33,BTCUSDT,SPIKE_REV_BTC,SHORT,LONG,61905.1,-0.0738,0.3116,-0.2213,horizon,True,2026-07-09T01:54:46.867198,2026-07-09T02:39:47.791679,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,HEALTHY_BEAR,,,,,,,,,,,,,,,
31,WLDUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.3864,1.1216,1.3716,-0.0259,trail,True,2026-07-09T01:23:43.695204,2026-07-09T01:37:55.625437,,0.1235,50.9,54.66,18.0039,18.361,-0.3571,21.776258281953485,16.64304321621249,0.086,0.053,0.0556,-0.0556,0.4858,-0.0788,0.0834,53.0,20.6913,59.7,0.0944,-0.0231,0.2307,0.1236,BULLISH,HEALTHY_BULL,0.0821,-0.1262,1.0822,1.152,85.4,12.2,156751782.4084,13,0,19.131,62.0,37.8,0.2017,52.3,42.8
28,SPELLUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,9.59e-05,-0.7,0.0,-0.7299,sl,True,2026-07-09T01:21:31.223189,2026-07-09T01:26:24.335413,,0.0933,54.36,49.95,20.9967,21.567,-0.5703,13.132872162586615,17.261067813782475,0.0621,0.0279,0.2727,0.2735,0.9319,-0.2215,0.3638,74.1,20.6913,61.1,0.0979,-0.0194,0.2627,0.1275,BULLISH,HEALTHY_BULL,0.0603,-0.1392,0.9519,0.6366,85.4,12.2,78384840.6982765,28,0,19.131,62.0,37.8,0.1989,52.8,42.8
27,BLURUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.01841,0.2389,0.4889,0.0,trail,True,2026-07-09T01:20:25.029570,2026-07-09T01:22:47.565154,,0.1161,54.07,52.94,16.248,16.4567,-0.2087,24.827632673810285,18.907922947134097,0.1352,0.0374,0.2774,0.2782,0.8341,-0.4694,0.4513,63.2,19.1608,61.6,0.1296,-0.0187,0.3161,0.0997,BULLISH,HEALTHY_BULL,0.1403,-0.3828,0.9024,0.9503,85.4,12.2,38828197.57585,49,1,17.6718,57.9,45.9,0.203,52.9,42.8
30,AAVEUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,88.56,0.9018,1.1518,-0.0565,trail,True,2026-07-09T01:19:18.542392,2026-07-09T01:33:27.771891,,0.2341,60.8,69.25,24.2228,24.4479,-0.2251,27.648644381558256,17.939827186779468,0.1139,0.0845,0.1636,0.1639,0.2906,0.0736,0.3627,76.2,19.1608,61.4,0.1286,-0.0194,0.3072,0.0987,BULLISH,HEALTHY_BULL,0.1649,-0.009,1.1665,1.4042,82.9,14.6,76429890.477,29,2,17.6718,57.9,45.9,0.2031,52.8,42.8
29,KAITOUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.6687,0.4379,0.6879,-0.4785,trail,True,2026-07-09T01:19:18.508996,2026-07-09T01:29:15.907254,,0.367,59.45,54.81,15.2645,16.1782,-0.9137,23.339762593391313,21.810504909556375,0.2193,0.1212,0.7847,0.7909,1.0588,0.0472,1.1344,81.4,19.1608,61.4,0.1286,-0.0194,0.3072,0.0987,BULLISH,HEALTHY_BULL,0.2492,-0.0961,1.1665,0.584,82.9,14.6,147040591.95606,16,2,17.6718,57.9,45.9,0.2031,52.8,42.8
32,BTCUSDT,SPIKE_REV_BTC,LONG,SHORT,62425.0,0.8332,0.9714,-0.301,horizon,True,2026-07-09T01:09:42.794008,2026-07-09T01:54:42.853618,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,CHOPPY_WEAK,,,,,,,,,,,,,,,
22,TLMUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.002444,0.4047,0.6547,0.0,trail,True,2026-07-08T23:03:08.754325,2026-07-08T23:05:11.855460,,0.2674,54.15,47.22,20.8654,20.2658,0.5996,23.44675579271358,13.000808107473242,0.0946,0.1309,0.2027,0.2031,1.0847,-0.6323,0.4291,53.2,24.0419,58.0,0.0305,-0.0431,0.0517,0.1232,BULLISH,HEALTHY_BULL,0.0741,-0.4031,,,,,,,3,23.3346,62.6,62.3,0.1185,46.8,47.8
21,SPELLUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,9.6e-05,-0.7,0.2083,-0.7292,sl,True,2026-07-08T22:48:45.833216,2026-07-08T22:59:48.850952,,0.1003,55.94,47.64,29.7604,30.8611,-1.1007,17.45671241190942,23.837423992106423,0.066,0.0476,0.3544,0.3557,0.6451,-0.9873,0.4697,92.3,22.2191,58.5,0.0389,-0.0868,0.0569,0.1044,BULLISH,HEALTHY_BULL,0.0452,-0.5844,0.5743,0.5828,51.2,22.0,89504962.5485441,22,1,21.3177,64.9,56.6,0.1281,46.5,43.8
26,UNIUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,3.264,-0.4289,0.0,-0.5821,horizon,True,2026-07-08T22:42:08.104053,2026-07-08T23:27:08.282802,,0.0561,53.03,52.32,20.2187,20.5822,-0.3635,26.251528043319496,19.208194002429828,0.0636,0.0464,0.1028,0.1029,0.3709,-0.5602,0.213,78.0,21.1452,63.1,0.041,-0.0836,0.1043,0.0989,BULLISH,HEALTHY_BULL,0.0418,-0.3542,0.6164,0.4995,56.1,17.1,144399193.743,16,0,20.3635,60.3,55.9,0.1301,47.0,43.8
17,DEXEUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,29.15,0.6762,0.9262,-0.446,trail,True,2026-07-08T22:38:48.886424,2026-07-08T22:48:59.456901,C4,0.2552,63.56,55.48,17.9502,17.2691,0.6811,28.949002773140315,16.710160464444485,0.0693,0.0966,0.1656,0.1659,0.2968,0.2026,0.3321,92.3,20.4069,59.8,0.045,-0.0883,0.0738,,BULLISH,HEALTHY_BULL,0.0958,0.1344,0.7912,1.051,70.7,12.2,40963921.87001,46,3,19.7162,62.3,56.0,0.1353,46.2,43.8
16,DEXEUSDT,LONG_UNMATCHED_ONLY,LONG,SHORT,29.15,-0.7,0.446,-0.9262,sl,True,2026-07-08T22:38:48.886403,2026-07-08T22:48:54.438669,C4,0.2552,63.56,55.48,17.9502,17.2691,0.6811,28.949002773140315,16.710160464444485,0.0693,0.0966,0.1656,0.1659,0.2968,0.2026,0.3321,92.3,20.4069,59.8,0.045,-0.0883,0.0738,,BULLISH,HEALTHY_BULL,0.0958,0.1344,0.7912,1.051,70.7,12.2,40963921.87001,46,3,19.7162,62.3,56.0,0.1353,46.2,43.8
25,LDOUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.3211,-0.1869,0.2803,-0.5606,horizon,True,2026-07-08T22:36:36.137428,2026-07-08T23:21:36.242461,C4,0.4778,63.03,62.43,20.3063,21.114,-0.8077,21.111087919937507,17.340535324943502,0.0882,0.1701,0.1196,0.1198,0.5087,0.166,0.3785,92.8,20.4069,58.3,0.0434,-0.0898,0.06,,BULLISH,HEALTHY_BULL,0.2086,0.1939,0.5373,0.9264,65.9,14.6,112854530.0712,19,5,19.7162,62.3,56.0,0.134,45.9,43.8
24,LDOUSDT,LONG_UNMATCHED_ONLY,LONG,SHORT,0.3211,0.3106,0.5606,-0.2803,trail,True,2026-07-08T22:36:36.137407,2026-07-08T23:18:51.670908,C4,0.4778,63.03,62.43,20.3063,21.114,-0.8077,21.111087919937507,17.340535324943502,0.0882,0.1701,0.1196,0.1198,0.5087,0.166,0.3785,92.8,20.4069,58.3,0.0434,-0.0898,0.06,,BULLISH,HEALTHY_BULL,0.2086,0.1939,0.5373,0.9264,65.9,14.6,112854530.0712,19,5,19.7162,62.3,56.0,0.134,45.9,43.8
23,JTOUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.6345,-0.2522,0.3783,-0.4886,horizon,True,2026-07-08T22:31:04.724081,2026-07-08T23:16:05.111422,,0.1264,53.13,48.05,28.4964,30.4822,-1.9858,22.941000062222596,24.204817117347595,0.1107,0.0827,0.0959,0.096,0.5325,-0.3615,0.2897,70.6,19.7543,67.1,0.0567,-0.0787,0.1709,0.0925,BULLISH,HEALTHY_BULL,0.0503,-0.3005,0.3854,0.4762,70.7,14.6,57389524.8572,33,1,19.009,64.8,64.0,0.1318,47.9,43.8
20,BCHUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,234.27,-0.1579,0.3458,-0.2262,horizon,True,2026-07-08T22:07:52.527964,2026-07-08T22:52:53.476888,,0.1479,60.57,51.79,19.2358,19.3276,-0.0917,27.804471584711308,19.30441419992549,0.0761,0.0594,0.1543,0.1545,0.2205,-0.0366,0.2903,86.5,18.3967,66.8,0.0521,-0.0829,0.2093,0.054,BULLISH,HEALTHY_BULL,0.0712,-0.0605,0.4685,1.0312,80.5,9.8,81225070.88,27,0,18.0434,64.0,47.5,0.1396,47.2,43.8
19,FETUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.1588,-0.3149,0.0,-0.4408,horizon,True,2026-07-08T22:05:35.056520,2026-07-08T22:50:36.032700,,0.1893,64.11,53.66,24.8632,25.3889,-0.5257,28.360037961896285,19.696158308915283,0.1015,0.0716,0.2071,0.2075,0.2343,0.0805,0.3811,84.0,18.0604,64.0,0.0381,-0.0883,0.1879,0.0283,BULLISH,HEALTHY_BULL,0.0995,-0.01,0.3948,0.5241,80.5,7.3,37405546.0997,48,0,18.5363,56.2,46.5,0.139,46.2,43.8
18,XLMUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.18151,0.0992,0.1873,-0.0937,horizon,True,2026-07-08T22:05:35.031590,2026-07-08T22:50:36.029566,,0.1583,64.25,57.33,21.4963,22.3808,-0.8845,26.635442214773136,21.793633247334395,0.0681,0.0643,0.1052,0.1053,0.1758,-0.0179,0.238,92.6,18.0604,64.0,0.0381,-0.0883,0.1879,0.0283,BULLISH,HEALTHY_BULL,0.0708,-0.0473,0.3948,0.6192,80.5,7.3,52280378.95302,38,0,18.5363,56.2,46.5,0.139,46.2,43.8
15,HYPEUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,67.172,0.2948,0.3915,-0.1831,horizon,True,2026-07-08T22:03:22.129972,2026-07-08T22:48:22.342269,,0.1285,60.8,53.5,21.7946,22.8076,-1.013,29.254183044878783,24.60810341947032,0.1112,0.0462,0.2848,0.2856,0.2711,-0.2496,0.4436,87.2,18.0159,65.2,0.0405,-0.0858,0.2101,0.031,BULLISH,HEALTHY_BULL,0.0937,-0.2543,0.5205,0.7709,75.6,9.8,555923472.12882,8,0,18.5363,56.2,46.5,0.1386,46.7,43.8
12,APTUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.618,0.2031,0.4531,-0.2589,trail,True,2026-07-08T21:57:49.588654,2026-07-08T22:30:05.568854,,0.1346,56.55,59.87,18.5424,19.7419,-1.1995,29.682364315604957,27.98189265741607,0.0876,0.0531,0.1054,0.1055,0.2793,0.1538,0.2464,87.3,18.1408,60.6,0.0277,-0.0895,0.1482,0.0064,BULLISH,HEALTHY_BULL,0.0851,-0.0023,0.4805,0.5372,75.6,9.8,38627586.8766,48,0,19.4526,56.5,46.3,0.1332,45.1,41.4
14,DOTUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.824,0.1214,0.2427,-0.3641,horizon,True,2026-07-08T21:57:49.569558,2026-07-08T22:42:50.204761,,0.1073,56.59,53.6,18.0703,18.4838,-0.4135,21.79305649674646,16.883202216500777,0.0608,0.0447,0.0541,0.0541,0.2553,-0.0829,0.1598,75.0,18.1408,60.6,0.0277,-0.0895,0.1482,0.0064,BULLISH,HEALTHY_BULL,0.058,-0.0982,0.4805,0.8055,75.6,9.8,46898692.197,40,0,19.4526,56.5,46.3,0.1332,45.1,41.4
13,TAOUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,203.83,0.0834,0.3581,-0.1766,horizon,True,2026-07-08T21:57:49.535933,2026-07-08T22:42:50.202228,,0.0772,58.27,53.47,18.3569,19.0676,-0.7106,25.20756024248103,20.994588507233303,0.0837,0.0302,0.2081,0.2086,0.2446,-0.1693,0.3227,74.2,18.1408,60.6,0.0277,-0.0895,0.1482,0.0064,BULLISH,HEALTHY_BULL,0.068,-0.1995,0.4805,0.5602,75.6,9.8,84434064.1,25,0,19.4526,56.5,46.3,0.1332,45.1,41.4
11,KAITOUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.6664,0.2002,0.4502,-0.4802,trail,True,2026-07-08T21:57:49.517116,2026-07-08T22:03:17.806074,,0.32,58.82,54.2,16.66,17.216,-0.556,22.541578306621712,18.655793693679833,0.0959,0.0985,0.2905,0.2913,0.7023,0.5936,0.4863,81.7,18.1408,60.6,0.0277,-0.0895,0.1482,0.0064,BULLISH,HEALTHY_BULL,0.1642,0.3529,0.4805,0.7249,75.6,9.8,141010123.17997,18,2,19.4526,56.5,46.3,0.1332,45.1,41.4
10,EVAAUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,2.7463,-0.7,0.1457,-1.0669,sl,True,2026-07-08T21:57:49.487890,2026-07-08T22:00:40.999814,,0.2603,53.87,52.76,17.3219,17.9881,-0.6662,23.235340651590125,19.5312538210739,0.2085,0.0455,0.6069,0.6106,1.8106,0.2745,0.8662,61.0,18.1408,60.6,0.0277,-0.0895,0.1482,0.0064,BULLISH,HEALTHY_BULL,0.288,0.1924,0.4805,0.5897,75.6,9.8,953552867.59477,6,2,19.4526,56.5,46.3,0.1332,45.1,41.4
