binance_order_id,cell_lev_multiplier,cell_multiplier,cell_multiplier_capped,cell_multiplier_source,close_initiated_at,close_reason,closed_at,closing_in_progress,confidence,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,current_price,current_tp_level,direction,dynamic_tp_target,ema13_strict_held_pnl_pct,ema5_went_negative,entry_adx,entry_adx_delta,entry_adx_prev,entry_atr_pct,entry_bear_pct,entry_btc_1h_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_atr_pct,entry_btc_dist_from_ema13_pct,entry_btc_ema20_slope,entry_btc_regime,entry_btc_regime_started_at,entry_btc_rsi,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_trend_gap_pct,entry_bull_pct,entry_dist_from_ema13_pct,entry_ema20_slope,entry_ema50_slope,entry_ema5_stretch,entry_ema_gap_5_8,entry_fee,entry_funding_rate,entry_gap,entry_global_volume_ratio,entry_macro_trend,entry_neg_di,entry_order_type,entry_pair_ema20_ema50_gap_pct,entry_pair_volume_24h_usd,entry_pair_volume_ratio,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,entry_pos_di,entry_price,entry_price_vs_ema5_pct,entry_quality_score,entry_range_position,entry_rsi,entry_rsi_prev,exit_btc_regime,exit_btc_trend_gap_pct,exit_ema5_crossed,exit_ema5_slope_pct,exit_fee,exit_order_type,exit_pair_ema20_ema50_gap_pct,exit_price,exit_price_vs_ema5_pct,exit_slippage_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,first_rsi2_minutes,first_rsi2_pnl,first_rsi3_minutes,first_rsi3_pnl,fl1_origin,fl2_flag_pnl,fl2_flagged,fl2_flagged_at,high_price_since_entry,id,investment,is_paper,leverage,low_price_since_entry,no_expansion_last_check,notes,notional_value,opened_at,pair,pattern_cell_source,pattern_fixed_sl_pct,pattern_fixed_tp_pct,peak_ema5_dist_pct,peak_ema5_gap,peak_ema5_slope_pct,peak_pnl,peak_reached_at,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_tick_a_pnl,phantom_tick_a_triggered_at,phantom_tick_b_pnl,phantom_tick_b_triggered_at,phantom_tick_c_pnl,phantom_tick_c_triggered_at,phantom_tick_d_pnl,phantom_tick_d_triggered_at,phantom_tick_e_pnl,phantom_tick_e_triggered_at,phantom_tick_f_pnl,phantom_tick_f_triggered_at,phantom_tick_g_pnl,phantom_tick_g_triggered_at,pnl,pnl_percentage,post_arm_min_pnl_at,post_arm_min_pnl_pct,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_final_pnl,post_exit_floor_before_signal_regain,post_exit_peak_before_signal_lost,post_exit_peak_minutes,post_exit_peak_pnl,post_exit_pnl_at_15min,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_30min,post_exit_pnl_at_5min,post_exit_pnl_at_signal_lost,post_exit_pnl_at_signal_regained,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_signal_lost_minutes,post_exit_signal_regained_minutes,post_exit_trough_minutes,post_exit_trough_pnl,protective_sl_order_id,protective_tp_order_id,quantity,regime_comeback_at,regime_comeback_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_opposite_at,regime_opposite_pnl,signal_active_at_close,signal_lost_flag_pnl,signal_lost_flagged,signal_lost_flagged_at,status,total_fee,trailing_confirmed_at,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trough_ema5_dist_pct,trough_pnl,trough_reached_at
,1.5,2.0,False,C1,,TRAILING_STOP L2,2026-05-26T16:54:31.707029,False,VERY_STRONG,,,,,0.0035395,2,SHORT,1.0,-0.4930208744154623,RECOVERED,31.5656,1.0633,30.5023,0.4389,74.4,-0.159,26.451,26.2167,0.2667,-0.2311,-0.1069,HEALTHY_BEAR,,36.9,36.4,38.5,38.9,36.9,-0.3986,20.5,-0.4743,-0.1821,-0.3876,0.2075,0.1018,13.352422488722713,-0.000591,0.4659,0.704,BEARISH,34.9827785917701,TAKER_FALLBACK,-0.5535,170175859.6979169,0.5751,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,13.14023067734897,0.0035498,-0.2071,2.0,10.0,36.53,40.69,HEALTHY_BEAR,-0.3119,True,-0.4047,13.314431766108454,TAKER,,0.0035397,0.1361,,2026-05-26T16:35:38.570146,-0.493,,,11.82,-0.3606,5.74,-0.2901,,,False,,0.0035498,15,989.0683324979788,True,30.0,0.0035255,,,29672.049974939364,2026-05-26T16:11:33,1000PEPEUSDT,C1,,,0.617,0.0,-0.3273,0.5948536537269735,2026-05-26T16:53:20.331097,2026-05-26T16:12:51.198661,0.09882796213871513,2026-05-26T16:53:15.284002,0.19746943489774463,,,,,1.2284,2026-05-26T17:35:49.057362,0.1973,2026-05-26T16:54:32.486450,1.4312,2026-05-26T17:34:36.874500,0.1973,2026-05-26T16:54:32.486450,1.4312,2026-05-26T17:34:36.874500,0.1579,2026-05-26T16:54:37.599282,0.1466,2026-05-26T16:54:39.651567,57.756973776859766,0.19465110710463407,,,,,0.9918,,,9.29,1.6791,-0.0956,0.0875,0.1156,0.7636,0.1072,,,2026-05-26T17:00:29.200169,0.0875,8.44,-0.0449,6.42,0.0818,0.0035541,0.003487,2026-05-26T17:03:49.572530,2026-05-26T17:30:09.888497,,,35.62,-0.2111,,,8358794.854622616,2026-05-26T16:50:12.169883,-0.0365,2026-05-26T16:35:03.177693,-0.3718,,,True,,False,,CLOSED,26.666854254831165,,0.19465110710463407,0,-0.1404,-0.5127491689672607,2026-05-26T16:35:39.767516
,1.0,2.0,True,W1+W2,,TRAILING_STOP L1,2026-05-26T16:10:27.637864,False,STRONG_BUY,,,,,0.1364,1,SHORT,0.5,,NEVER,26.6461,0.8107,25.8354,0.4897,69.2,-0.1498,26.1187,25.9755,0.2727,-0.176,-0.1008,HEALTHY_BEAR,,39.0,37.6,38.5,39.4,33.4,-0.3863,28.2,-0.5891,-0.2209,-0.4524,0.2415,0.1316,9.312694236339002,-0.000591,0.6001,0.7203,BEARISH,30.153141354728692,TAKER_FALLBACK,-0.6634,64638660.0956,0.6681,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,13.806493854268522,0.1371,-0.2409,4.0,2.6,33.53,38.86,HEALTHY_BEAR,-0.384,False,-0.2633,9.278731091786343,TAKER,,0.1366,0.6086,,,,,,,,,,,,False,,0.1371,14,1034.743804037667,True,20.0,0.1361,,,20694.87608075334,2026-05-26T16:06:09,ERAUSDT,W1+W2,,,0.9782,0.0,-0.2633,0.6397228300510582,2026-05-26T16:10:14.759762,2026-05-26T16:08:03.595046,0.0559445660102157,2026-05-26T16:10:14.751076,,,,,,0.0559,2026-05-26T16:13:52.777330,0.2747,2026-05-26T16:13:09.384073,0.2747,2026-05-26T16:13:15.654254,0.2747,2026-05-26T16:13:12.565535,0.0559,2026-05-26T16:13:52.777330,0.1288,2026-05-26T16:13:41.460742,0.2747,2026-05-26T16:13:33.007177,56.882229233338386,0.2748614150255291,,,14.91,-0.8194,-0.6735,,0.5665,20.13,0.5665,-0.8194,0.3476,0.4935,-0.6006,-0.09,-0.8194,,2026-05-26T16:35:06.232406,-0.6735,6.82,-0.3088,13.91,-0.6735,0.1383,0.1362,2026-05-26T16:30:35.650266,2026-05-26T16:12:44.998811,14.91,,2.28,-0.9653,,,150947.30912292734,,,,,,,True,,False,,CLOSED,18.591425328125347,,0.2748614150255291,0,0.0713,-0.30891684901531347,2026-05-26T16:07:28.303119
,1.5,2.0,True,C1,,TRAILING_STOP L2,2026-05-26T16:13:39.027056,False,VERY_STRONG,,,,,1.0179,2,SHORT,1.0,,RECOVERED,30.4668,1.3708,29.096,0.5733,82.1,-0.074,26.201,25.6318,0.2873,-0.2908,-0.1635,HEALTHY_BEAR,,36.1,36.8,46.4,31.3,37.3,-0.3831,15.4,-0.7132,-0.2932,-0.4942,0.2699,0.1862,3.0632095108821376,-0.000591,0.7155,0.8495,BEARISH,36.34476640917969,MAKER,-0.7093,254011426.42346,1.0194,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,12.674745995789527,1.0230000000000001,-0.2692,3.0,11.4,34.3,39.71,HEALTHY_BEAR,-0.4101,True,-0.4254,7.623588870680275,TAKER,,1.0184,0.4067,,,,,,,,,,,,False,,1.0230000000000001,13,567.2610205337292,True,30.0,1.0143,,,17017.830616011874,2026-05-26T15:57:40,SUIUSDT,C1,,,0.875,0.0,-0.3632,0.7878225806451761,2026-05-26T16:12:52.321145,2026-05-26T16:08:03.738214,0.09347311827957436,2026-05-26T16:12:32.521271,,,,,,0.2791,2026-05-26T16:13:50.698366,0.3378,2026-05-26T16:13:44.536363,0.2791,2026-05-26T16:13:50.698366,0.2498,2026-05-26T16:13:53.823601,0.2498,2026-05-26T16:13:56.906098,0.24,2026-05-26T16:13:59.975428,0.1423,2026-05-26T16:15:31.195321,65.83521611859138,0.386860215053779,,,,,-0.0337,,,12.64,0.4453,-0.1412,0.3964,0.1423,-0.1021,-0.1314,,,2026-05-26T16:35:07.253366,-0.1119,3.64,-0.0923,11.72,-0.2585,1.0265,1.0178,2026-05-26T16:26:18.044840,2026-05-26T16:14:29.768218,,,0.84,-0.4051,,,16635.220543511117,,,,,,,True,,False,,CLOSED,10.686798381562413,,0.386860215053779,0,-0.2566,-0.66933333333331,2026-05-26T15:59:38.332005
,1.0,2.0,False,W1+W2,,STOP_LOSS_WIDE L1,2026-05-26T16:09:55.659943,False,STRONG_BUY,,,,,1.9191,1,SHORT,0.5,-0.8835583596214425,ENDED_NEG,25.4191,1.8411,23.5781,0.6963,82.1,-0.074,26.201,25.6318,0.2873,-0.2908,-0.1635,HEALTHY_BEAR,,36.1,36.8,46.4,31.3,37.3,-0.3831,15.4,-0.9142,-0.3007,-0.2217,0.4286,0.2231,3.5540738076905223,-0.000591,0.7228,0.8495,BEARISH,33.939549477081066,MAKER,-0.3627,427557064.38639,1.2572,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,11.509226269212519,1.9020000000000001,-0.4267,4.0,11.5,33.48,40.08,HEALTHY_BEAR,-0.384,True,-0.0693,8.971607186737181,TAKER,,1.9205,-0.4585,,2026-05-26T16:09:21.671756,-0.8836,,,6.17,-0.5206,,,,,False,,1.9020000000000001,12,987.2427243584783,True,20.0,1.9020000000000001,,,19744.854487169567,2026-05-26T15:57:38,TONUSDT,W1+W2,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-204.57605324081896,-1.0360980546792828,,,19.5,-0.9515,-0.9726,,0.0,26.33,-0.1051,-0.8727,-0.7991,-0.6361,-1.2249,-0.3574,-0.9515,,2026-05-26T16:35:05.216711,-1.288,14.44,-0.8884,13.44,-0.7938,1.9322,1.9028,2026-05-26T16:36:15.894393,2026-05-26T16:12:59.854572,19.5,,3.06,-1.6508,,,10381.101202507658,,,,,,,True,,False,,CLOSED,12.525680994427702,,,0,-0.4585,-1.0360980546792828,2026-05-26T16:09:55.657739
,1.0,2.0,False,W1+W2,,TRAILING_STOP L2,2026-05-26T15:56:48.876048,False,STRONG_BUY,,,,,3.285,2,SHORT,1.0,,NEVER,25.7256,0.7432,24.9824,0.4752,69.2,-0.0624,25.0555,24.8456,0.289,-0.3095,-0.1536,HEALTHY_BEAR,,35.8,38.2,46.4,36.9,42.6,-0.3124,28.2,-0.7355,-0.2872,-0.3039,0.2985,0.1915,3.5113950468656596,-0.000591,0.6696,0.8057,BEARISH,32.43495632066758,MAKER,-0.4908,48519432.408,0.9193,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,15.47956711731512,3.291,-0.2976,4.0,3.0,31.22,30.42,HEALTHY_BEAR,-0.3912,False,-0.5373,8.76515050440638,TAKER,,3.286,0.0325,,,,,,,,,,,,False,,3.291,11,975.3875130182387,True,20.0,3.272,,,19507.750260364774,2026-05-26T15:46:19,UNIUSDT,W1+W2,,,0.7061,0.0,-0.364,0.5145919173503534,2026-05-26T15:54:16.053875,2026-05-26T15:50:46.052604,0.08899787298693082,2026-05-26T15:54:16.053905,0.18019659677909472,,,,,0.5143,2026-05-26T16:13:45.564259,0.0889,2026-05-26T15:56:55.908805,0.0889,2026-05-26T15:56:59.290068,0.0889,2026-05-26T15:56:55.908805,0.0889,2026-05-26T15:56:59.290068,0.0889,2026-05-26T15:56:55.908805,0.0889,2026-05-26T15:56:55.908805,17.361482799327106,0.08899787298693082,,,,,0.4839,,,2.76,0.9701,0.5143,0.0282,-0.1238,0.2712,-0.0022,,,2026-05-26T16:35:03.186784,0.1497,2.88,-0.2149,5.95,-0.1238,3.298,3.257,2026-05-26T15:59:36.648377,2026-05-26T16:12:52.672181,,,16.03,-0.2757,,,5927.605670119956,,,,,,,True,,False,,CLOSED,12.27654555127204,,0.08899787298693082,0,0.0856,-0.24539744758432783,2026-05-26T15:46:43.686087
,1.0,2.0,False,W1+W2,,TRAILING_STOP L2,2026-05-26T15:37:15.019542,False,VERY_STRONG,,,,,0.0087,2,SHORT,1.0,,NEVER,30.6282,1.003,29.6252,0.5951,69.2,-0.0434,22.3985,22.0532,0.3022,-0.387,-0.1244,HEALTHY_BEAR,,37.1,40.9,46.4,38.8,42.8,-0.1506,25.6,-0.6785,-0.2416,-0.0676,0.2613,0.1847,8.222427594035896,-0.000591,0.5798,0.9146,BEARISH,36.14017842304576,TAKER_FALLBACK,-0.0293,56889999.006719,0.9346,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,14.170771336776502,0.008759,-0.2606,2.0,19.6,36.41,40.51,HEALTHY_BEAR,-0.2609,False,-0.677,8.16704190753651,TAKER,,0.0087,0.4618,,,,,,,,,,,,False,,0.008759,10,913.6030660039883,True,20.0,0.008665,,,18272.061320079767,2026-05-26T15:30:25,PENGUUSDT,W1+W2,,,0.8676,0.0,-0.677,0.9836648019180112,2026-05-26T15:36:24.939358,2026-05-26T15:31:20.966387,,2026-05-26T15:31:46.195135,,,,,,0.9147,2026-05-26T15:55:43.281584,0.5722,2026-05-26T15:37:27.018311,0.458,2026-05-26T15:39:56.500313,0.4694,2026-05-26T15:39:54.477016,0.2183,2026-05-26T15:41:35.667081,0.184,2026-05-26T15:41:32.629402,0.3553,2026-05-26T15:40:45.193740,106.68983383039549,0.5838959926932301,,,,,0.8576,,,6.68,1.5883,0.5265,0.5836,0.7206,0.8576,0.1498,,,,,5.86,0.0927,4.74,0.1954,0.008759,0.008612,2026-05-26T15:43:56.083807,2026-05-26T16:12:59.854572,,,35.74,-0.09,,,2086089.8869825057,,,,,,,True,,False,,CLOSED,16.389469501572407,,0.5838959926932301,0,0.3414,-0.07857803402215703,2026-05-26T15:30:26.010438
,1.0,2.0,False,W2,,TRAILING_STOP L2,2026-05-26T15:58:15.214878,False,STRONG_BUY,,,,,2085.68,2,SHORT,1.0,,RECOVERED,25.5941,0.8695,24.7246,0.3288,66.7,-0.0335,22.3985,22.0532,0.2924,-0.2923,-0.1139,HEALTHY_BEAR,,39.5,42.4,46.4,38.8,42.8,-0.1392,25.6,-0.4668,-0.1776,-0.1994,0.1785,0.1229,3.2889710376143584,-0.000591,0.4352,0.7756,BEARISH,39.22733588576777,MAKER,-0.2667,7740029476.95,0.6687,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,18.081650017000783,2099.6,-0.1782,4.0,12.6,33.4,39.17,HEALTHY_BEAR,-0.3762,True,-0.382,8.167914261920739,TAKER,,2085.68,0.01,,,,,,,,17.2,0.3201,,,False,,2099.6,9,913.6030660039884,True,20.0,2077.37,,,18272.061320079767,2026-05-26T15:25:55,ETHUSDT,W2,,,0.5808,0.0,-0.2828,0.9962495475328643,2026-05-26T15:54:53.102558,2026-05-26T15:30:34.958129,0.09996146885121324,2026-05-26T15:36:55.976746,,,,,,,,0.6724,2026-05-26T16:09:26.907415,0.8643,2026-05-26T16:13:57.930699,0.659,2026-05-26T16:09:27.924544,,,0.6586,2026-05-26T16:09:38.140732,0.721,2026-05-26T16:16:58.017869,109.68385273414354,0.6002817679558045,,,,,0.8319,,,4.71,1.1968,1.0205,0.5657,0.5843,0.8372,0.5319,,,2026-05-26T16:35:04.201594,0.8548,19.03,0.7448,2.48,0.5714,2088.79,2073.15,2026-05-26T16:02:58.092006,2026-05-26T16:12:51.620324,,,14.6,0.4519,,,8.702639226557329,,,,,,,True,,False,,CLOSED,11.456885299535097,,0.6002817679558045,0,0.0868,-0.17021149266526958,2026-05-26T15:27:09.369932
,1.0,1.0,False,,,TRAILING_STOP L2,2026-05-26T15:40:44.856466,False,STRONG_BUY,,,,,9.284,2,SHORT,1.0,,RECOVERED,25.2085,0.7393,24.4691,0.3439,87.2,-0.0184,23.3727,23.9859,0.3062,-0.2959,-0.1116,HEALTHY_BEAR,,41.5,45.0,46.4,41.4,41.5,-0.037,7.7,-0.5651,-0.1934,0.0257,0.2438,0.1634,1.6444855188071792,-0.000591,0.4193,0.9301,BEARISH,37.41839004597577,MAKER,-0.0891,104588864.16,0.9917,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,18.090332422154564,9.316,-0.2432,4.0,13.1,33.61,39.29,HEALTHY_BEAR,-0.2978,True,-0.2887,4.097091980626302,TAKER,,9.284,0.0996,,,,,,,,5.06,-0.0845,,,False,,9.316,8,456.8015330019942,True,20.0,9.247,,,9136.030660039884,2026-05-26T15:05:36,AVAXUSDT,,,,0.7107,0.0,-0.2491,0.6779945255474542,2026-05-26T15:31:54.168151,2026-05-26T15:22:48.606651,0.09808576642336378,2026-05-26T15:31:45.920621,,,,,,,,0.2805,2026-05-26T15:58:41.696807,0.6133,2026-05-26T16:09:28.943131,0.2805,2026-05-26T15:58:41.696807,0.6777,2026-05-26T16:13:57.930699,0.5596,2026-05-26T15:56:48.782264,0.5274,2026-05-26T15:57:03.619771,25.64023670422437,0.28064963503649665,,,,,0.5703,,,3.27,1.0426,0.6777,0.1732,0.2483,0.7099,0.1839,,,,,17.96,0.2805,1.24,0.1946,9.301,9.213,2026-05-26T15:44:01.384081,2026-05-26T16:12:52.672181,,,32.12,0.098,,,980.6816938643069,,,,,,,True,,False,,CLOSED,5.741577499433481,,0.28064963503649665,0,-0.058,-0.3207372262773629,2026-05-26T15:15:01.644582
,1.0,2.0,True,UNMATCHED,,TRAILING_STOP L2,2026-05-26T14:30:41.141826,False,STRONG_BUY,,,,,1.0534,2,LONG,1.0,,NEVER,17.4895,0.4931,16.9964,0.4194,25.6,0.0968,27.791,26.4435,0.219,0.4787,0.1174,HEALTHY_BULL,,69.7,61.4,54.8,64.6,67.5,0.1503,74.4,0.4675,0.1301,0.0144,0.2434,0.117,4.5,0.0001,0.2778,0.9802,BULLISH,16.355221746544643,TAKER_FALLBACK,0.1636,227028529.50201,1.0528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.627983099929903,1.0498,0.244,3.0,85.3,61.73,56.72,BULL_EXHAUSTED,0.3582,False,0.5572,4.513716898456848,TAKER,,1.053,0.2256,,,,,,,,,,,,False,,1.0573,7,500.0,True,20.0,1.0498,,,10000.0,2026-05-26T14:20:20,SUIUSDT,UNMATCHED,,,,0.0,,0.6241003048199505,,2026-05-26T14:30:22.212365,,2026-05-26T14:30:22.212346,,,,,,,,,,,,0.0719,2026-05-26T14:31:58.877581,,,0.0529,2026-05-26T14:32:32.335199,0.0529,2026-05-26T14:31:51.797305,21.468279672317294,0.21468279672317298,,,9.59,-1.195,-1.4617,,0.3291,0.17,0.3291,-1.2426,0.11,0.0719,-1.1664,-0.1376,-0.9187,,2026-05-26T14:40:50.391813,-0.9949,2.47,0.0434,5.52,-0.1662,1.0542,1.0286,2026-05-26T14:30:51.575833,2026-05-26T15:03:41.416519,8.58,,33.0,-2.1094,,,9525.623928367308,2026-05-26T14:30:38.404852,0.2242,2026-05-26T14:30:22.214056,0.3289,,,True,,False,,CLOSED,9.013716898456849,,0.21468279672317298,0,,-0.09952133739759847,
,1.0,2.0,False,UNMATCHED,,STOP_LOSS_WIDE L1,2026-05-26T14:38:39.660637,False,STRONG_BUY,,,,,85.11,1,LONG,0.5,-0.15520617942758969,ENDED_NEG,21.584,0.687,20.897,0.271,25.6,0.0968,27.791,26.4435,0.219,0.4787,0.1174,HEALTHY_BULL,,69.7,61.4,54.8,64.6,67.5,0.1503,74.4,0.3005,0.1244,0.1239,0.1075,0.0911,3.6,0.0001,0.2699,0.9802,BULLISH,14.543263757367258,MAKER,0.2672,1238378361.5137,1.1193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27.316705490392444,85.639,0.1076,4.0,82.0,63.99,62.05,STRONG_BULL,0.2863,True,-0.0011,8.943355247025304,TAKER,,85.1,-0.6332,,2026-05-26T14:36:50.914349,-0.1552,2026-05-26T14:37:14.601226,-0.2719,16.21,-0.0385,13.17,0.1366,,,False,,86.1,6,1000.0,True,20.0,85.639,,,20000.0,2026-05-26T14:20:00,SOLUSDT,UNMATCHED,,,,0.0,,0.4750639077990151,,2026-05-26T14:30:22.154440,0.08989885449386406,,,,,,,,,,,,,,,,,,,,,-138.42058407968366,-0.6921029203984184,,,0.61,-0.6924,-0.961,,0.0,13.82,-0.2253,-0.3888,-0.8909,-0.8442,-0.7274,-0.9142,-0.6924,,2026-05-26T14:40:51.400175,-0.7041,16.81,-0.4472,0.01,-0.6807,85.5,84.66,2026-05-26T14:52:29.202850,2026-05-26T15:23:03.173771,0.61,,44.39,-1.2062,,,233.5384579455622,2026-05-26T14:30:38.399059,0.3,2026-05-26T14:30:22.211578,0.3817,,,True,,False,,CLOSED,12.543355247025303,,,0,-0.6332,-0.6921029203984184,2026-05-26T14:38:39.656519
,1.0,2.0,False,UNMATCHED,,STOP_LOSS L1,2026-05-26T14:39:24.149420,False,VERY_STRONG,,,,,1.3524,1,LONG,0.5,-0.2664041473637899,ENDED_NEG,22.3252,0.9339,21.3914,0.1888,25.6,0.0951,27.1515,26.4435,0.2029,0.423,0.1112,HEALTHY_BULL,,68.3,61.2,54.8,64.6,67.5,0.1436,74.4,0.2512,0.093,0.1104,0.112,0.0672,9.0,0.0001,0.1978,0.7931,BULLISH,13.237596159092993,TAKER_FALLBACK,0.226,405142917.4115,0.8884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27.161320818936442,1.3599,0.1121,2.0,90.2,64.59,61.31,STRONG_BULL,0.2575,True,-0.0497,8.945731303772334,TAKER,,1.3517,-0.4513,,2026-05-26T14:36:49.117860,-0.2664,2026-05-26T14:37:14.774661,-0.362,17.26,-0.2076,14.21,-0.0385,,,False,,1.3651,5,1000.0,True,20.0,1.3599,,,20000.0,2026-05-26T14:18:57,XRPUSDT,UNMATCHED,,,,0.0,,0.2922089859548402,,2026-05-26T14:30:21.833788,0.09375432017059683,,,,,,,,,,,,,,,,,,,,,-138.54283403191715,-0.6927141701595857,,,0.88,-0.7445,-1.0974,,0.0,12.86,-0.4724,-0.568,-0.7518,-0.8033,-0.8327,-0.7812,-0.6709,,2026-05-26T14:40:52.406419,-0.7224,42.45,-0.8915,0.02,-0.6709,1.3547,1.345,2026-05-26T14:52:16.109652,2026-05-26T15:23:03.173771,0.02,,43.64,-1.1857,,,14706.963747334361,2026-05-26T14:30:38.395751,0.1011,2026-05-26T14:30:22.207998,0.1526,,,False,,False,,CLOSED,17.945731303772334,,,0,-0.4513,-0.6927141701595857,2026-05-26T14:39:24.146654
,1.5,2.0,False,C1,,STOP_LOSS_WIDE L1,2026-05-26T12:13:02.711493,False,STRONG_BUY,,,,,0.1305,1,SHORT,0.5,,ENDED_NEG,21.1639,1.591,19.573,0.5752,74.4,0.0715,26.7275,26.3137,0.1405,-0.2565,-0.0561,HEALTHY_BEAR,,36.5,48.4,53.8,35.3,54.5,0.1523,17.9,-1.0439,-0.3365,-0.608,0.5609,0.2612,3.58767755616952,-0.001121,0.6498,1.0695,BEARISH,31.85488246916181,MAKER,-1.1056,44165460.6717,0.9311,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.059753661245466,0.1295,-0.5577,2.0,2.9,29.69,36.62,HEALTHY_BEAR,0.1555,False,-0.8178,9.045380093354039,TAKER,,0.1306,-0.261,,,,,,,,,,,,False,,0.1295,31,664.3847326239851,True,30.0,0.1295,,,19931.541978719553,2026-05-26T12:11:04,MMTUSDT,C1,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-181.9357308278348,-0.9128030888030809,,,,,,,,,,,-0.9124,-0.9124,,-0.9124,,,,,,,,,0.1308,0.1299,2026-05-26T12:13:22.934482,2026-05-26T12:24:21.070282,,,,,,,153911.52107119345,,,,,,,True,,False,,CLOSED,12.63305764952356,,,0,-0.261,-0.9128030888030809,2026-05-26T12:13:02.708597
,1.0,1.0,False,,,FAST_EXIT L1,2026-05-26T10:28:05.946319,False,STRONG_BUY,,,,,0.5878,1,LONG,0.5,,NEVER,15.5896,0.6977,14.8919,0.8588,20.5,-0.0774,18.1293,16.7448,0.1037,0.2465,0.0805,HEALTHY_BULL,,69.3,49.6,38.1,68.1,44.1,0.032,76.9,0.6322,0.173,0.0926,0.345,0.1278,2.704454097118334,-0.001216,0.4319,1.2547,BULLISH,15.008630197557846,TAKER_FALLBACK,0.2499,98492849.35246,0.7135,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,24.833599538157607,0.5862,0.3462,4.0,84.4,59.98,55.04,HEALTHY_BULL,0.0555,False,0.2603,2.718756054984364,TAKER,,0.5893,1.8501,,,,,,,,,,,,False,,0.5893,30,300.4948996798149,True,20.0,0.5862,,,6009.897993596298,2026-05-26T10:27:14,GRASSUSDT,C4,-0.5,,1.8334,0.0,0.2603,0.43859177755032264,2026-05-26T10:28:05.939307,2026-05-26T10:27:21.313467,0.09756482429204873,,,,,,,0.0976,2026-05-26T10:29:53.769481,0.0976,2026-05-26T10:29:53.769481,0.0976,2026-05-26T10:29:53.769481,0.0465,2026-05-26T10:29:55.794440,0.0635,2026-05-26T10:29:57.818495,0.0635,2026-05-26T10:29:57.818495,0.0465,2026-05-26T10:30:02.941580,26.35891843907518,0.43859177755032264,,,42.6,-0.7894,-0.9941,,1.8377,10.56,1.8377,0.6435,0.7971,0.0294,0.4729,0.0465,-0.7894,,,,13.31,0.49,19.39,0.0976,0.5975,0.5795,2026-05-26T10:38:39.692763,2026-05-26T11:12:14.797593,42.6,,44.14,-1.233,,,10252.299545541278,,,,,,,True,,False,,CLOSED,5.423210152102698,,,0,1.2805,-0.14115404298875434,2026-05-26T10:27:14.246373
